 program J1J2_6          
 linear system size                20
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.818421E+01   81 -.868841E+00 0.000000E+00
 0.818421E+01   82 -.775399E+00 0.000000E+00
 0.818421E+01   83 -.681957E+00 0.000000E+00
 0.818421E+01   84 -.588515E+00 0.000000E+00
 0.818421E+01   85 -.495073E+00 0.000000E+00
 0.818421E+01   86 -.401631E+00 0.000000E+00
 0.818421E+01   87 -.308189E+00 0.000000E+00
 0.818421E+01   88 -.214747E+00 0.000000E+00
 0.818421E+01   89 -.121305E+00 0.000000E+00
 0.818421E+01   90 -.278627E-01 0.000000E+00
 0.818421E+01   91 0.655794E-01 0.000000E+00
 0.818421E+01   92 0.159021E+00 0.000000E+00
 0.818421E+01   93 0.252464E+00 0.000000E+00
 0.818421E+01   94 0.345906E+00 0.000000E+00
 0.818421E+01   95 0.439348E+00 0.000000E+00
 0.818421E+01   96 0.532790E+00 0.000000E+00
 0.818421E+01   97 0.626232E+00 0.000000E+00
 0.818421E+01   98 0.719674E+00 0.000000E+00
 0.818421E+01   99 0.813116E+00 0.000000E+00
 0.836842E+01    1 -.826707E+01 0.000000E+00
 0.836842E+01    2 -.817440E+01 0.000000E+00
 0.836842E+01    3 -.808173E+01 0.000000E+00
 0.836842E+01    4 -.798906E+01 0.000000E+00
 0.836842E+01    5 -.789639E+01 0.000000E+00
 0.836842E+01    6 -.780372E+01 0.000000E+00
 0.836842E+01    7 -.771105E+01 0.000000E+00
 0.836842E+01    8 -.761838E+01 0.000000E+00
 0.836842E+01    9 -.752571E+01 0.000000E+00
 0.836842E+01   10 -.743303E+01 0.000000E+00
 0.836842E+01   11 -.734036E+01 0.000000E+00
 0.836842E+01   12 -.724769E+01 0.000000E+00
 0.836842E+01   13 -.715502E+01 0.000000E+00
 0.836842E+01   14 -.706235E+01 0.000000E+00
 0.836842E+01   15 -.696968E+01 0.000000E+00
 0.836842E+01   16 -.687701E+01 0.000000E+00
 0.836842E+01   17 -.678434E+01 0.000000E+00
 0.836842E+01   18 -.669167E+01 0.000000E+00
 0.836842E+01   19 -.659900E+01 0.000000E+00
 0.836842E+01   20 -.650633E+01 0.000000E+00
 0.836842E+01   21 -.641366E+01 0.000000E+00
 0.836842E+01   22 -.632099E+01 0.000000E+00
 0.836842E+01   23 -.622832E+01 0.000000E+00
 0.836842E+01   24 -.613564E+01 0.000000E+00
 0.836842E+01   25 -.604297E+01 0.000000E+00
 0.836842E+01   26 -.595030E+01 0.000000E+00
 0.836842E+01   27 -.585763E+01 0.000000E+00
 0.836842E+01   28 -.576496E+01 0.000000E+00
 0.836842E+01   29 -.567229E+01 0.000000E+00
 0.836842E+01   30 -.557962E+01 0.000000E+00
 0.836842E+01   31 -.548695E+01 0.000000E+00
 0.836842E+01   32 -.539428E+01 0.000000E+00
 0.836842E+01   33 -.530161E+01 0.000000E+00
 0.836842E+01   34 -.520894E+01 0.000000E+00
 0.836842E+01   35 -.511627E+01 0.000000E+00
 0.836842E+01   36 -.502360E+01 0.000000E+00
 0.836842E+01   37 -.493093E+01 0.000000E+00
 0.836842E+01   38 -.483825E+01 0.000000E+00
 0.836842E+01   39 -.474558E+01 0.000000E+00
 0.836842E+01   40 -.465291E+01 0.000000E+00
 0.836842E+01   41 -.456024E+01 0.000000E+00
 0.836842E+01   42 -.446757E+01 0.000000E+00
 0.836842E+01   43 -.437490E+01 0.000000E+00
 0.836842E+01   44 -.428223E+01 0.000000E+00
 0.836842E+01   45 -.418956E+01 0.370000E-05
 0.836842E+01   46 -.409689E+01 0.281700E-03
 0.836842E+01   47 -.400422E+01 0.605010E-02
 0.836842E+01   48 -.391155E+01 0.431177E-01
 0.836842E+01   49 -.381888E+01 0.154045E+00
 0.836842E+01   50 -.372621E+01 0.315270E+00
 0.836842E+01   51 -.363354E+01 0.311256E+00
 0.836842E+01   52 -.354086E+01 0.136616E+00
 0.836842E+01   53 -.344819E+01 0.299146E-01
 0.836842E+01   54 -.335552E+01 0.328300E-02
 0.836842E+01   55 -.326285E+01 0.159200E-03
 0.836842E+01   56 -.317018E+01 0.270000E-05
 0.836842E+01   57 -.307751E+01 0.000000E+00
 0.836842E+01   58 -.298484E+01 0.000000E+00
 0.836842E+01   59 -.289217E+01 0.000000E+00
 0.836842E+01   60 -.279950E+01 0.000000E+00
 0.836842E+01   61 -.270683E+01 0.000000E+00
 0.836842E+01   62 -.261416E+01 0.000000E+00
 0.836842E+01   63 -.252149E+01 0.000000E+00
 0.836842E+01   64 -.242882E+01 0.000000E+00
 0.836842E+01   65 -.233615E+01 0.000000E+00
