 iconf, T, nbar, abs_nbar, nbar2, nbar4, nbinder
  99 0.408000E+01 0.102575E+01 0.122090E+01 0.153176E+01 0.257672E+01 0.633930E+00
  99 0.412000E+01 0.172179E+00 0.915333E+00 0.907893E+00 0.102932E+01 0.583745E+00
  99 0.416000E+01 -.134764E-02 0.519414E+00 0.354683E+00 0.231839E+00 0.385696E+00
  99 0.420000E+01 0.253701E-02 0.240072E+00 0.951709E-01 0.288146E-01 -.604336E-01
  99 0.424000E+01 0.120556E-02 0.144956E+00 0.362347E-01 0.529044E-02 -.343142E+00
  99 0.428000E+01 -.546300E-04 0.111146E+00 0.205191E-01 0.157347E-02 -.245725E+00
  99 0.432000E+01 0.112750E-03 0.933964E-01 0.140443E-01 0.656008E-03 -.108627E+00
  99 0.436000E+01 -.307800E-04 0.839466E-01 0.113328E-01 0.422740E-03 -.971764E-01
  99 0.440000E+01 -.117320E-03 0.772483E-01 0.948806E-02 0.285347E-03 -.565696E-01
 100 0.400000E+01 0.164036E+01 0.164036E+01 0.271403E+01 0.761095E+01 0.655580E+00
 100 0.404000E+01 0.145127E+01 0.145127E+01 0.213560E+01 0.480086E+01 0.649121E+00
 100 0.408000E+01 0.985187E+00 0.122708E+01 0.154685E+01 0.262490E+01 0.634324E+00
 100 0.412000E+01 0.958150E-01 0.912792E+00 0.906825E+00 0.103055E+01 0.582263E+00
 100 0.416000E+01 -.812870E-01 0.512805E+00 0.348473E+00 0.227461E+00 0.375623E+00
 100 0.420000E+01 0.101932E-01 0.238474E+00 0.944850E-01 0.288954E-01 -.789014E-01
 100 0.424000E+01 0.499448E-02 0.147451E+00 0.373737E-01 0.554031E-02 -.322147E+00
 100 0.428000E+01 0.800250E-03 0.110404E+00 0.199810E-01 0.144598E-02 -.207274E+00
 100 0.432000E+01 -.136770E-02 0.926044E-01 0.139309E-01 0.667214E-03 -.146002E+00
 100 0.436000E+01 0.571970E-03 0.834615E-01 0.111596E-01 0.407309E-03 -.902009E-01
 100 0.440000E+01 0.461880E-03 0.768013E-01 0.937360E-02 0.276713E-03 -.497729E-01
