 iconf, T, nbar, abs_nbar, nbar2, nbar4, nbinder
  75 0.420000E+01 0.260996E-02 0.128834E+00 0.288107E-01 0.325550E-02 -.307340E+00
  75 0.424000E+01 0.176825E-02 0.767383E-01 0.966188E-02 0.332219E-03 -.186259E+00
  75 0.428000E+01 -.874920E-03 0.600083E-01 0.575862E-02 0.108087E-03 -.864643E-01
  75 0.432000E+01 0.316002E-03 0.533658E-01 0.451246E-02 0.638350E-04 -.449869E-01
  75 0.436000E+01 -.552730E-03 0.487150E-01 0.375372E-02 0.434299E-04 -.274080E-01
  75 0.440000E+01 0.355277E-03 0.453463E-01 0.324002E-02 0.318771E-04 -.121940E-01
  76 0.400000E+01 0.164109E+01 0.164109E+01 0.270160E+01 0.738869E+01 0.662555E+00
  76 0.404000E+01 0.145329E+01 0.145329E+01 0.212268E+01 0.459452E+01 0.660101E+00
  76 0.408000E+01 0.122770E+01 0.122770E+01 0.152141E+01 0.239867E+01 0.654575E+00
  76 0.412000E+01 0.937937E+00 0.937937E+00 0.902558E+00 0.890867E+00 0.635463E+00
  76 0.416000E+01 0.748151E-01 0.461005E+00 0.265600E+00 0.117481E+00 0.444873E+00
  76 0.420000E+01 -.323610E-02 0.129279E+00 0.288236E-01 0.321783E-02 -.291051E+00
  76 0.424000E+01 0.241494E-03 0.764779E-01 0.963242E-02 0.340401E-03 -.222922E+00
  76 0.428000E+01 0.250787E-03 0.607944E-01 0.589345E-02 0.111903E-03 -.739433E-01
  76 0.432000E+01 0.371173E-03 0.530451E-01 0.447178E-02 0.628785E-04 -.481445E-01
  76 0.436000E+01 0.119716E-03 0.484903E-01 0.371025E-02 0.421288E-04 -.201192E-01
  76 0.440000E+01 -.352077E-03 0.456195E-01 0.328346E-02 0.326812E-04 -.104458E-01
  77 0.400000E+01 0.164301E+01 0.164301E+01 0.270792E+01 0.742348E+01 0.662546E+00
  77 0.404000E+01 0.145323E+01 0.145323E+01 0.212228E+01 0.459091E+01 0.660238E+00
  77 0.408000E+01 0.122838E+01 0.122838E+01 0.152310E+01 0.240380E+01 0.654602E+00
  77 0.412000E+01 0.944476E+00 0.944477E+00 0.914693E+00 0.913396E+00 0.636095E+00
  77 0.416000E+01 0.134285E+00 0.473438E+00 0.276209E+00 0.122536E+00 0.464613E+00
  77 0.420000E+01 -.558756E-02 0.129638E+00 0.288659E-01 0.309023E-02 -.236235E+00
  77 0.424000E+01 0.108324E-03 0.752942E-01 0.926250E-02 0.305188E-03 -.185739E+00
  77 0.428000E+01 -.747212E-03 0.609841E-01 0.595297E-02 0.117120E-03 -.101652E+00
  77 0.432000E+01 -.408728E-03 0.535094E-01 0.452333E-02 0.633207E-04 -.315891E-01
  77 0.436000E+01 0.681665E-03 0.487220E-01 0.374571E-02 0.428490E-04 -.180046E-01
  77 0.440000E+01 0.436899E-03 0.453688E-01 0.324102E-02 0.318496E-04 -.106957E-01
  78 0.400000E+01 0.164286E+01 0.164286E+01 0.270739E+01 0.741999E+01 0.662572E+00
  78 0.404000E+01 0.145267E+01 0.145267E+01 0.212079E+01 0.458586E+01 0.660138E+00
  78 0.408000E+01 0.122909E+01 0.122909E+01 0.152493E+01 0.241028E+01 0.654500E+00
  78 0.412000E+01 0.938864E+00 0.938864E+00 0.904827E+00 0.896912E+00 0.634828E+00
  78 0.416000E+01 -.836017E-01 0.465236E+00 0.266223E+00 0.114820E+00 0.459986E+00
  78 0.420000E+01 -.643130E-03 0.135940E+00 0.311808E-01 0.339155E-02 -.162792E+00
  78 0.424000E+01 0.120168E-02 0.766933E-01 0.964793E-02 0.332385E-03 -.190286E+00
  78 0.428000E+01 0.386837E-03 0.608979E-01 0.595448E-02 0.121598E-03 -.143187E+00
  78 0.432000E+01 -.806895E-03 0.529289E-01 0.444926E-02 0.621179E-04 -.459734E-01
  78 0.436000E+01 0.113823E-03 0.484000E-01 0.370182E-02 0.418331E-04 -.175807E-01
  78 0.440000E+01 0.885969E-04 0.454401E-01 0.324884E-02 0.319457E-04 -.886820E-02
  79 0.400000E+01 0.164021E+01 0.164021E+01 0.269876E+01 0.737363E+01 0.662532E+00
  79 0.404000E+01 0.145184E+01 0.145184E+01 0.211838E+01 0.457554E+01 0.660130E+00
  79 0.408000E+01 0.122883E+01 0.122883E+01 0.152431E+01 0.240811E+01 0.654532E+00
  79 0.412000E+01 0.257316E+00 0.938227E+00 0.903231E+00 0.892071E+00 0.635514E+00
  79 0.416000E+01 0.779618E-01 0.464076E+00 0.268169E+00 0.117943E+00 0.453320E+00
  79 0.420000E+01 -.256148E-02 0.131206E+00 0.293815E-01 0.319107E-02 -.232164E+00
  79 0.424000E+01 0.320820E-03 0.750527E-01 0.920822E-02 0.302732E-03 -.190106E+00
  79 0.428000E+01 0.607088E-03 0.606488E-01 0.587075E-02 0.109654E-03 -.605118E-01
  79 0.432000E+01 -.704519E-03 0.534273E-01 0.451671E-02 0.630002E-04 -.293840E-01
  79 0.436000E+01 -.557653E-04 0.486702E-01 0.372715E-02 0.422566E-04 -.139599E-01
  79 0.440000E+01 0.107584E-03 0.449146E-01 0.317112E-02 0.304062E-04 -.789800E-02
  80 0.400000E+01 0.164115E+01 0.164115E+01 0.270176E+01 0.738929E+01 0.662568E+00
  80 0.404000E+01 0.145121E+01 0.145121E+01 0.211667E+01 0.456924E+01 0.660050E+00
  80 0.408000E+01 0.122633E+01 0.122633E+01 0.151864E+01 0.239324E+01 0.654097E+00
  80 0.412000E+01 0.943755E+00 0.943755E+00 0.913128E+00 0.909740E+00 0.636309E+00
  80 0.416000E+01 -.367573E-01 0.475111E+00 0.278610E+00 0.125102E+00 0.462783E+00
  80 0.420000E+01 -.453973E-02 0.129351E+00 0.286935E-01 0.312511E-02 -.265249E+00
  80 0.424000E+01 0.317015E-02 0.757568E-01 0.937206E-02 0.301883E-03 -.145637E+00
  80 0.428000E+01 0.883710E-04 0.605635E-01 0.585511E-02 0.110687E-03 -.762333E-01
  80 0.432000E+01 0.421082E-03 0.529183E-01 0.442891E-02 0.606840E-04 -.312382E-01
  80 0.436000E+01 -.107015E-03 0.485687E-01 0.373764E-02 0.429781E-04 -.254885E-01
  80 0.440000E+01 -.386337E-03 0.453261E-01 0.324000E-02 0.319329E-04 -.139760E-01
  81 0.400000E+01 0.164226E+01 0.164226E+01 0.270531E+01 0.740750E+01 0.662622E+00
  81 0.404000E+01 0.145454E+01 0.145454E+01 0.212624E+01 0.460912E+01 0.660161E+00
  81 0.408000E+01 0.122776E+01 0.122776E+01 0.152181E+01 0.240104E+01 0.654412E+00
  81 0.412000E+01 0.938380E+00 0.938380E+00 0.903691E+00 0.893455E+00 0.635321E+00
  81 0.416000E+01 -.130649E+00 0.465222E+00 0.269098E+00 0.119358E+00 0.450575E+00
  81 0.420000E+01 -.114815E-01 0.132291E+00 0.302705E-01 0.347443E-02 -.263927E+00
  81 0.424000E+01 0.132599E-02 0.764002E-01 0.960728E-02 0.336522E-03 -.215319E+00
  81 0.428000E+01 0.103934E-02 0.609687E-01 0.594908E-02 0.116107E-03 -.935486E-01
  81 0.432000E+01 -.907657E-03 0.531512E-01 0.448148E-02 0.627132E-04 -.408669E-01
  81 0.436000E+01 0.627332E-04 0.483852E-01 0.369143E-02 0.418820E-04 -.245119E-01
  81 0.440000E+01 -.299745E-04 0.452429E-01 0.322038E-02 0.314951E-04 -.122961E-01
  82 0.400000E+01 0.164184E+01 0.164184E+01 0.270392E+01 0.739974E+01 0.662630E+00
  82 0.404000E+01 0.145365E+01 0.145365E+01 0.212368E+01 0.459869E+01 0.660113E+00
  82 0.408000E+01 0.122701E+01 0.122701E+01 0.151951E+01 0.239188E+01 0.654689E+00
  82 0.412000E+01 0.473350E+00 0.942364E+00 0.911158E+00 0.906561E+00 0.636011E+00
  82 0.416000E+01 -.279195E-01 0.468217E+00 0.272773E+00 0.122117E+00 0.452920E+00
  82 0.420000E+01 -.683000E-02 0.128537E+00 0.286673E-01 0.320050E-02 -.298146E+00
  82 0.424000E+01 -.773382E-03 0.760088E-01 0.962397E-02 0.356181E-03 -.281860E+00
  82 0.428000E+01 0.239767E-02 0.605008E-01 0.587011E-02 0.112420E-03 -.874989E-01
  82 0.432000E+01 0.186410E-03 0.533683E-01 0.450410E-02 0.630482E-04 -.359431E-01
  82 0.436000E+01 0.454304E-03 0.488484E-01 0.376597E-02 0.432428E-04 -.163374E-01
  82 0.440000E+01 0.859293E-04 0.451127E-01 0.319843E-02 0.306981E-04 -.266328E-03
  83 0.400000E+01 0.164207E+01 0.164207E+01 0.270485E+01 0.740649E+01 0.662554E+00
  83 0.404000E+01 0.145212E+01 0.145212E+01 0.211939E+01 0.458109E+01 0.660042E+00
  83 0.408000E+01 0.122783E+01 0.122783E+01 0.152193E+01 0.240117E+01 0.654451E+00
  83 0.412000E+01 0.938736E+00 0.938842E+00 0.904915E+00 0.896752E+00 0.634964E+00
  83 0.416000E+01 -.117688E+00 0.470256E+00 0.273855E+00 0.121617E+00 0.459456E+00
  83 0.420000E+01 0.358905E-02 0.128325E+00 0.281646E-01 0.294926E-02 -.239323E+00
  83 0.424000E+01 0.276801E-02 0.745011E-01 0.909100E-02 0.297833E-03 -.201234E+00
  83 0.428000E+01 -.154937E-02 0.605329E-01 0.587222E-02 0.113021E-03 -.925338E-01
  83 0.432000E+01 0.122103E-03 0.534225E-01 0.453675E-02 0.653314E-04 -.580622E-01
  83 0.436000E+01 0.483881E-03 0.489046E-01 0.377474E-02 0.438284E-04 -.253203E-01
  83 0.440000E+01 0.449319E-03 0.454695E-01 0.325433E-02 0.321545E-04 -.120400E-01
  84 0.400000E+01 0.164202E+01 0.164202E+01 0.270447E+01 0.740244E+01 0.662642E+00
  84 0.404000E+01 0.145153E+01 0.145153E+01 0.211750E+01 0.457180E+01 0.660126E+00
  84 0.408000E+01 0.122892E+01 0.122892E+01 0.152463E+01 0.240984E+01 0.654429E+00
  84 0.412000E+01 0.940207E+00 0.940212E+00 0.908191E+00 0.903777E+00 0.634754E+00
  84 0.416000E+01 -.118877E+00 0.470109E+00 0.272501E+00 0.119914E+00 0.461713E+00
  84 0.420000E+01 -.523184E-02 0.135277E+00 0.312648E-01 0.361103E-02 -.231400E+00
  84 0.424000E+01 0.181912E-02 0.770442E-01 0.975179E-02 0.351032E-03 -.230430E+00
  84 0.428000E+01 -.876465E-03 0.607511E-01 0.590521E-02 0.114196E-03 -.915868E-01
  84 0.432000E+01 0.192143E-03 0.534280E-01 0.453973E-02 0.648698E-04 -.492073E-01
  84 0.436000E+01 -.244555E-03 0.488424E-01 0.376833E-02 0.436342E-04 -.242543E-01
  84 0.440000E+01 -.142103E-03 0.455467E-01 0.325886E-02 0.320367E-04 -.552607E-02
  85 0.400000E+01 0.164152E+01 0.164152E+01 0.270302E+01 0.739622E+01 0.662564E+00
  85 0.404000E+01 0.145323E+01 0.145323E+01 0.212241E+01 0.459255E+01 0.660162E+00
  85 0.408000E+01 0.123055E+01 0.123055E+01 0.152821E+01 0.241847E+01 0.654814E+00
  85 0.412000E+01 0.939696E+00 0.939706E+00 0.905435E+00 0.895243E+00 0.635997E+00
  85 0.416000E+01 0.179970E-01 0.468950E+00 0.271716E+00 0.120240E+00 0.457127E+00
  85 0.420000E+01 -.618160E-02 0.132072E+00 0.304782E-01 0.361715E-02 -.297976E+00
  85 0.424000E+01 -.265948E-02 0.772170E-01 0.985177E-02 0.366748E-03 -.259556E+00
  85 0.428000E+01 0.321520E-03 0.605599E-01 0.589013E-02 0.116474E-03 -.119073E+00
  85 0.432000E+01 0.878032E-03 0.537927E-01 0.460457E-02 0.669756E-04 -.529738E-01
  85 0.436000E+01 0.894315E-04 0.485886E-01 0.373936E-02 0.434891E-04 -.367295E-01
  85 0.440000E+01 -.558783E-03 0.455270E-01 0.326446E-02 0.322047E-04 -.733773E-02
  86 0.400000E+01 0.164146E+01 0.164146E+01 0.270282E+01 0.739543E+01 0.662551E+00
  86 0.404000E+01 0.145250E+01 0.145250E+01 0.212033E+01 0.458425E+01 0.660109E+00
  86 0.408000E+01 0.122963E+01 0.122963E+01 0.152609E+01 0.241287E+01 0.654656E+00
  86 0.412000E+01 0.937340E+00 0.937341E+00 0.901921E+00 0.890511E+00 0.635094E+00
  86 0.416000E+01 0.407407E-01 0.469867E+00 0.272298E+00 0.119979E+00 0.460618E+00
  86 0.420000E+01 0.207422E-02 0.133066E+00 0.301696E-01 0.333430E-02 -.221079E+00
  86 0.424000E+01 0.607292E-03 0.762684E-01 0.961382E-02 0.342025E-03 -.233517E+00
  86 0.428000E+01 0.139227E-03 0.601978E-01 0.577966E-02 0.108293E-03 -.806224E-01
  86 0.432000E+01 0.382915E-03 0.530262E-01 0.446981E-02 0.632226E-04 -.548049E-01
  86 0.436000E+01 0.308280E-03 0.486984E-01 0.373774E-02 0.424978E-04 -.139766E-01
  86 0.440000E+01 0.620262E-04 0.453969E-01 0.325051E-02 0.322432E-04 -.172173E-01
  87 0.400000E+01 0.164146E+01 0.164146E+01 0.270281E+01 0.739513E+01 0.662563E+00
  87 0.404000E+01 0.145233E+01 0.145233E+01 0.211995E+01 0.458335E+01 0.660054E+00
  87 0.408000E+01 0.122793E+01 0.122793E+01 0.152209E+01 0.240141E+01 0.654485E+00
  87 0.412000E+01 0.937247E+00 0.937250E+00 0.902030E+00 0.891228E+00 0.634888E+00
  87 0.416000E+01 0.612462E-02 0.492925E+00 0.292076E+00 0.131862E+00 0.484763E+00
  87 0.420000E+01 0.622715E-02 0.133207E+00 0.301868E-01 0.334207E-02 -.222535E+00
  87 0.424000E+01 -.175324E-02 0.768278E-01 0.975860E-02 0.358116E-03 -.253509E+00
  87 0.428000E+01 -.629191E-04 0.606166E-01 0.585279E-02 0.109938E-03 -.697946E-01
  87 0.432000E+01 0.130408E-03 0.532931E-01 0.450706E-02 0.627761E-04 -.301159E-01
  87 0.436000E+01 -.284475E-04 0.485275E-01 0.371904E-02 0.420535E-04 -.134878E-01
  87 0.440000E+01 0.439862E-03 0.452131E-01 0.322962E-02 0.320755E-04 -.250600E-01
  88 0.400000E+01 0.164177E+01 0.164177E+01 0.270386E+01 0.740115E+01 0.662549E+00
  88 0.404000E+01 0.145301E+01 0.145301E+01 0.212176E+01 0.458953E+01 0.660174E+00
  88 0.408000E+01 0.122785E+01 0.122785E+01 0.152147E+01 0.239709E+01 0.654826E+00
  88 0.412000E+01 0.943807E+00 0.943807E+00 0.912436E+00 0.906727E+00 0.636963E+00
  88 0.416000E+01 0.774992E-02 0.480792E+00 0.282949E+00 0.128042E+00 0.466892E+00
  88 0.420000E+01 0.138021E-02 0.130929E+00 0.295635E-01 0.337439E-02 -.286954E+00
  88 0.424000E+01 0.331750E-02 0.763171E-01 0.969106E-02 0.363415E-03 -.289851E+00
  88 0.428000E+01 -.320667E-03 0.607029E-01 0.591138E-02 0.115099E-03 -.979209E-01
  88 0.432000E+01 -.793331E-04 0.534934E-01 0.454822E-02 0.647119E-04 -.427467E-01
  88 0.436000E+01 0.107230E-03 0.484095E-01 0.370179E-02 0.419185E-04 -.196729E-01
  88 0.440000E+01 0.236924E-03 0.453248E-01 0.324605E-02 0.320127E-04 -.127229E-01
  89 0.400000E+01 0.164170E+01 0.164170E+01 0.270361E+01 0.739992E+01 0.662543E+00
  89 0.404000E+01 0.145324E+01 0.145324E+01 0.212234E+01 0.459154E+01 0.660213E+00
  89 0.408000E+01 0.122903E+01 0.122903E+01 0.152470E+01 0.240901E+01 0.654581E+00
  89 0.412000E+01 0.939084E+00 0.939084E+00 0.904816E+00 0.895765E+00 0.635286E+00
  89 0.416000E+01 -.318871E-01 0.461519E+00 0.265059E+00 0.115394E+00 0.452509E+00
  89 0.420000E+01 0.536012E-02 0.126049E+00 0.274675E-01 0.298781E-02 -.320063E+00
  89 0.424000E+01 0.532744E-03 0.763874E-01 0.968916E-02 0.358772E-03 -.273870E+00
  89 0.428000E+01 0.434913E-04 0.601837E-01 0.578118E-02 0.108345E-03 -.805725E-01
  89 0.432000E+01 0.942883E-03 0.534391E-01 0.452232E-02 0.642810E-04 -.477047E-01
  89 0.436000E+01 -.248309E-03 0.487841E-01 0.375523E-02 0.428917E-04 -.138607E-01
  89 0.440000E+01 -.978134E-05 0.452989E-01 0.323938E-02 0.321552E-04 -.214247E-01
  90 0.400000E+01 0.164166E+01 0.164166E+01 0.270352E+01 0.739980E+01 0.662527E+00
  90 0.404000E+01 0.145399E+01 0.145399E+01 0.212471E+01 0.460330E+01 0.660103E+00
  90 0.408000E+01 0.122866E+01 0.122866E+01 0.152379E+01 0.240614E+01 0.654579E+00
  90 0.412000E+01 0.652598E+00 0.940134E+00 0.908095E+00 0.903559E+00 0.634765E+00
  90 0.416000E+01 0.426218E-02 0.465478E+00 0.268256E+00 0.117216E+00 0.457044E+00
  90 0.420000E+01 -.154667E-02 0.134442E+00 0.307666E-01 0.350504E-02 -.234280E+00
  90 0.424000E+01 0.416961E-03 0.758123E-01 0.946963E-02 0.320593E-03 -.191699E+00
  90 0.428000E+01 0.409985E-05 0.599765E-01 0.578578E-02 0.111264E-03 -.107922E+00
  90 0.432000E+01 0.140543E-03 0.530940E-01 0.448394E-02 0.634469E-04 -.518854E-01
  90 0.436000E+01 -.723393E-03 0.486028E-01 0.373411E-02 0.426116E-04 -.186695E-01
  90 0.440000E+01 -.647413E-04 0.454579E-01 0.325898E-02 0.323028E-04 -.138076E-01
  91 0.400000E+01 0.164121E+01 0.164121E+01 0.270198E+01 0.739056E+01 0.662563E+00
  91 0.404000E+01 0.145261E+01 0.145261E+01 0.212083E+01 0.458760E+01 0.660019E+00
  91 0.408000E+01 0.122819E+01 0.122819E+01 0.152247E+01 0.240108E+01 0.654707E+00
  91 0.412000E+01 0.940950E+00 0.940950E+00 0.908171E+00 0.901555E+00 0.635636E+00
  91 0.416000E+01 -.823746E-01 0.463825E+00 0.266819E+00 0.117836E+00 0.448275E+00
  91 0.420000E+01 0.412385E-02 0.133266E+00 0.302658E-01 0.345520E-02 -.257324E+00
  91 0.424000E+01 0.264506E-02 0.749834E-01 0.923105E-02 0.302675E-03 -.184006E+00
  91 0.428000E+01 -.138956E-02 0.607456E-01 0.590531E-02 0.112843E-03 -.786129E-01
  91 0.432000E+01 0.708116E-03 0.529786E-01 0.444717E-02 0.613039E-04 -.332352E-01
  91 0.436000E+01 -.482642E-03 0.488466E-01 0.376663E-02 0.439388E-04 -.323355E-01
  91 0.440000E+01 -.115062E-03 0.453399E-01 0.323405E-02 0.315050E-04 -.407246E-02
  92 0.400000E+01 0.164097E+01 0.164097E+01 0.270124E+01 0.738722E+01 0.662531E+00
  92 0.404000E+01 0.145292E+01 0.145292E+01 0.212180E+01 0.459276E+01 0.659951E+00
  92 0.408000E+01 0.123049E+01 0.123049E+01 0.152827E+01 0.241989E+01 0.654640E+00
  92 0.412000E+01 0.766564E+00 0.935129E+00 0.898101E+00 0.884540E+00 0.634451E+00
  92 0.416000E+01 0.158116E-01 0.463337E+00 0.268282E+00 0.118457E+00 0.451399E+00
  92 0.420000E+01 0.690462E-02 0.130265E+00 0.293625E-01 0.331257E-02 -.280732E+00
  92 0.424000E+01 0.121669E-02 0.775546E-01 0.997401E-02 0.376945E-03 -.263042E+00
  92 0.428000E+01 -.118538E-02 0.600053E-01 0.575061E-02 0.107513E-03 -.837031E-01
  92 0.432000E+01 -.135447E-02 0.530086E-01 0.444374E-02 0.606312E-04 -.234757E-01
  92 0.436000E+01 -.930758E-04 0.486653E-01 0.374533E-02 0.430887E-04 -.239081E-01
  92 0.440000E+01 -.535714E-04 0.453102E-01 0.323781E-02 0.318809E-04 -.136926E-01
  93 0.400000E+01 0.164304E+01 0.164304E+01 0.270787E+01 0.742164E+01 0.662618E+00
  93 0.404000E+01 0.145274E+01 0.145274E+01 0.212083E+01 0.458475E+01 0.660233E+00
  93 0.408000E+01 0.122724E+01 0.122724E+01 0.152037E+01 0.239574E+01 0.654524E+00
  93 0.412000E+01 0.939338E+00 0.939338E+00 0.905713E+00 0.897977E+00 0.635110E+00
  93 0.416000E+01 0.753833E-01 0.467478E+00 0.270456E+00 0.118928E+00 0.458036E+00
  93 0.420000E+01 -.465216E-02 0.134868E+00 0.315429E-01 0.382165E-02 -.280342E+00
  93 0.424000E+01 0.379920E-03 0.768655E-01 0.972922E-02 0.341461E-03 -.202442E+00
  93 0.428000E+01 -.465853E-04 0.609890E-01 0.596527E-02 0.117746E-03 -.102972E+00
  93 0.432000E+01 -.264005E-03 0.529745E-01 0.446492E-02 0.629482E-04 -.525319E-01
  93 0.436000E+01 0.202442E-04 0.488390E-01 0.376689E-02 0.436980E-04 -.265373E-01
  93 0.440000E+01 0.781075E-03 0.457909E-01 0.329888E-02 0.327852E-04 -.420742E-02
  94 0.400000E+01 0.163992E+01 0.163992E+01 0.269794E+01 0.737084E+01 0.662456E+00
  94 0.404000E+01 0.145197E+01 0.145197E+01 0.211870E+01 0.457647E+01 0.660164E+00
  94 0.408000E+01 0.122928E+01 0.122928E+01 0.152543E+01 0.241157E+01 0.654544E+00
  94 0.412000E+01 0.943273E+00 0.943273E+00 0.912602E+00 0.909861E+00 0.635841E+00
  94 0.416000E+01 0.193095E-01 0.463607E+00 0.266935E+00 0.116138E+00 0.456694E+00
  94 0.420000E+01 0.875627E-03 0.128532E+00 0.282898E-01 0.303935E-02 -.265904E+00
  94 0.424000E+01 0.280661E-02 0.755694E-01 0.935441E-02 0.307574E-03 -.171646E+00
  94 0.428000E+01 0.698353E-03 0.608371E-01 0.593607E-02 0.116030E-03 -.976124E-01
  94 0.432000E+01 0.179202E-03 0.534005E-01 0.451454E-02 0.637430E-04 -.425204E-01
  94 0.436000E+01 -.275692E-04 0.484536E-01 0.370517E-02 0.417304E-04 -.132453E-01
  94 0.440000E+01 0.401232E-03 0.452716E-01 0.324025E-02 0.323447E-04 -.268937E-01
  95 0.400000E+01 0.164103E+01 0.164103E+01 0.270132E+01 0.738637E+01 0.662590E+00
  95 0.404000E+01 0.145040E+01 0.145040E+01 0.211422E+01 0.455794E+01 0.660103E+00
  95 0.408000E+01 0.122819E+01 0.122819E+01 0.152277E+01 0.240351E+01 0.654493E+00
  95 0.412000E+01 -.941830E+00 0.941830E+00 0.908865E+00 0.900561E+00 0.636594E+00
  95 0.416000E+01 -.242228E-01 0.466809E+00 0.270782E+00 0.120172E+00 0.453684E+00
  95 0.420000E+01 0.254923E-02 0.132795E+00 0.297426E-01 0.319490E-02 -.203864E+00
  95 0.424000E+01 -.220862E-02 0.765118E-01 0.969892E-02 0.351623E-03 -.245977E+00
  95 0.428000E+01 0.144599E-03 0.599089E-01 0.571672E-02 0.104325E-03 -.640783E-01
  95 0.432000E+01 0.113967E-02 0.533685E-01 0.451999E-02 0.647329E-04 -.561583E-01
  95 0.436000E+01 0.820999E-03 0.485979E-01 0.372821E-02 0.423512E-04 -.156505E-01
  95 0.440000E+01 -.241308E-03 0.457438E-01 0.329728E-02 0.330097E-04 -.120693E-01
  96 0.400000E+01 0.164206E+01 0.164206E+01 0.270483E+01 0.740685E+01 0.662533E+00
  96 0.404000E+01 0.145088E+01 0.145088E+01 0.211570E+01 0.456509E+01 0.660048E+00
  96 0.408000E+01 0.122735E+01 0.122735E+01 0.152064E+01 0.239675E+01 0.654502E+00
  96 0.412000E+01 0.942828E+00 0.942828E+00 0.911338E+00 0.907015E+00 0.635972E+00
  96 0.416000E+01 -.364056E-01 0.469233E+00 0.273174E+00 0.121931E+00 0.455352E+00
  96 0.420000E+01 0.199822E-02 0.127053E+00 0.276661E-01 0.290507E-02 -.265138E+00
  96 0.424000E+01 0.562499E-02 0.756342E-01 0.943566E-02 0.325967E-03 -.220413E+00
  96 0.428000E+01 0.473881E-03 0.601011E-01 0.578372E-02 0.108936E-03 -.855127E-01
  96 0.432000E+01 -.347835E-03 0.533996E-01 0.449512E-02 0.618721E-04 -.206817E-01
  96 0.436000E+01 0.495496E-03 0.484530E-01 0.372108E-02 0.432335E-04 -.407834E-01
  96 0.440000E+01 -.505157E-03 0.454685E-01 0.326019E-02 0.323014E-04 -.130112E-01
  97 0.400000E+01 0.164165E+01 0.164165E+01 0.270341E+01 0.739840E+01 0.662564E+00
  97 0.404000E+01 0.145348E+01 0.145348E+01 0.212304E+01 0.459462E+01 0.660210E+00
  97 0.408000E+01 0.122922E+01 0.122922E+01 0.152527E+01 0.241102E+01 0.654552E+00
  97 0.412000E+01 0.937979E+00 0.937979E+00 0.901571E+00 0.886523E+00 0.636446E+00
  97 0.416000E+01 0.792915E-01 0.471506E+00 0.273952E+00 0.121112E+00 0.462081E+00
  97 0.420000E+01 -.249593E-02 0.131648E+00 0.298209E-01 0.339510E-02 -.272592E+00
  97 0.424000E+01 -.361287E-02 0.758773E-01 0.945383E-02 0.327744E-03 -.222356E+00
  97 0.428000E+01 0.106405E-02 0.604998E-01 0.584789E-02 0.109239E-03 -.647794E-01
  97 0.432000E+01 0.118410E-02 0.529869E-01 0.446611E-02 0.633802E-04 -.591872E-01
  97 0.436000E+01 0.105215E-03 0.484207E-01 0.369892E-02 0.416780E-04 -.153969E-01
  97 0.440000E+01 0.129745E-03 0.453837E-01 0.325047E-02 0.322741E-04 -.182195E-01
  98 0.400000E+01 0.164277E+01 0.164277E+01 0.270717E+01 0.741938E+01 0.662544E+00
  98 0.404000E+01 0.145233E+01 0.145233E+01 0.211968E+01 0.458024E+01 0.660198E+00
  98 0.408000E+01 0.122689E+01 0.122689E+01 0.151962E+01 0.239405E+01 0.654427E+00
  98 0.412000E+01 0.933189E+00 0.933189E+00 0.894594E+00 0.877819E+00 0.634378E+00
  98 0.416000E+01 0.484966E-01 0.467833E+00 0.270400E+00 0.119087E+00 0.457088E+00
  98 0.420000E+01 0.237233E-02 0.129971E+00 0.291658E-01 0.333974E-02 -.308712E+00
  98 0.424000E+01 0.398375E-03 0.767324E-01 0.972796E-02 0.344710E-03 -.214197E+00
  98 0.428000E+01 -.288677E-03 0.604699E-01 0.583976E-02 0.110419E-03 -.792766E-01
  98 0.432000E+01 -.167092E-04 0.537229E-01 0.456199E-02 0.652870E-04 -.456762E-01
  98 0.436000E+01 -.295652E-03 0.486786E-01 0.374443E-02 0.427497E-04 -.163416E-01
  98 0.440000E+01 0.689315E-03 0.456648E-01 0.328044E-02 0.328143E-04 -.164277E-01
  99 0.400000E+01 0.164126E+01 0.164126E+01 0.270210E+01 0.739060E+01 0.662592E+00
  99 0.404000E+01 0.145208E+01 0.145208E+01 0.211917E+01 0.457940E+01 0.660097E+00
  99 0.408000E+01 0.122710E+01 0.122710E+01 0.152023E+01 0.239650E+01 0.654350E+00
  99 0.412000E+01 0.938326E+00 0.938326E+00 0.903389E+00 0.892188E+00 0.635594E+00
  99 0.416000E+01 0.298474E-01 0.489047E+00 0.289571E+00 0.130725E+00 0.480329E+00
  99 0.420000E+01 -.123230E-01 0.132479E+00 0.302035E-01 0.345790E-02 -.263508E+00
  99 0.424000E+01 -.362172E-03 0.774678E-01 0.987034E-02 0.351656E-03 -.203187E+00
  99 0.428000E+01 -.860933E-03 0.614470E-01 0.598802E-02 0.113465E-03 -.548073E-01
  99 0.432000E+01 -.216334E-03 0.533014E-01 0.451954E-02 0.657786E-04 -.734318E-01
  99 0.436000E+01 0.330033E-03 0.483764E-01 0.369504E-02 0.417273E-04 -.187322E-01
  99 0.440000E+01 -.440849E-03 0.454006E-01 0.324112E-02 0.316413E-04 -.402053E-02
 100 0.400000E+01 0.164218E+01 0.164218E+01 0.270519E+01 0.740833E+01 0.662554E+00
 100 0.404000E+01 0.145395E+01 0.145395E+01 0.212431E+01 0.459917E+01 0.660279E+00
 100 0.408000E+01 0.122555E+01 0.122555E+01 0.151602E+01 0.238125E+01 0.654637E+00
