 iconf T
   5 0.800000E+01
 isweep, binderx, bindery
     731 0.471500E+00 0.665930E+00
     732 0.471114E+00 0.665927E+00
     733 0.470676E+00 0.665928E+00
     734 0.470249E+00 0.665927E+00
     735 0.469620E+00 0.665928E+00
     736 0.469278E+00 0.665929E+00
     737 0.468993E+00 0.665930E+00
     738 0.468746E+00 0.665930E+00
     739 0.468297E+00 0.665931E+00
     740 0.468196E+00 0.665932E+00
     741 0.467967E+00 0.665933E+00
     742 0.467646E+00 0.665932E+00
     743 0.467473E+00 0.665933E+00
     744 0.467164E+00 0.665933E+00
     745 0.466644E+00 0.665933E+00
     746 0.466363E+00 0.665933E+00
     747 0.465918E+00 0.665932E+00
     748 0.465472E+00 0.665926E+00
     749 0.464941E+00 0.665922E+00
     750 0.464532E+00 0.665922E+00
     751 0.464161E+00 0.665922E+00
     752 0.463594E+00 0.665920E+00
     753 0.463041E+00 0.665920E+00
     754 0.462878E+00 0.665920E+00
     755 0.462803E+00 0.665917E+00
     756 0.462510E+00 0.665917E+00
     757 0.462309E+00 0.665916E+00
     758 0.462353E+00 0.665917E+00
     759 0.461995E+00 0.665917E+00
     760 0.461655E+00 0.665917E+00
     761 0.461581E+00 0.665918E+00
     762 0.461073E+00 0.665919E+00
     763 0.460490E+00 0.665920E+00
     764 0.459802E+00 0.665921E+00
     765 0.459291E+00 0.665921E+00
     766 0.458846E+00 0.665922E+00
     767 0.458140E+00 0.665923E+00
     768 0.457604E+00 0.665924E+00
     769 0.456898E+00 0.665924E+00
     770 0.456269E+00 0.665923E+00
     771 0.455573E+00 0.665924E+00
     772 0.454896E+00 0.665923E+00
     773 0.454202E+00 0.665924E+00
     774 0.453497E+00 0.665925E+00
     775 0.452791E+00 0.665924E+00
     776 0.452207E+00 0.665924E+00
     777 0.451965E+00 0.665921E+00
     778 0.451983E+00 0.665922E+00
     779 0.452001E+00 0.665923E+00
     780 0.452242E+00 0.665924E+00
     781 0.452186E+00 0.665924E+00
     782 0.452158E+00 0.665925E+00
     783 0.452430E+00 0.665925E+00
     784 0.452833E+00 0.665926E+00
     785 0.452742E+00 0.665926E+00
     786 0.453111E+00 0.665926E+00
     787 0.453461E+00 0.665927E+00
     788 0.453875E+00 0.665927E+00
     789 0.453956E+00 0.665926E+00
     790 0.454142E+00 0.665926E+00
     791 0.454276E+00 0.665927E+00
     792 0.454664E+00 0.665926E+00
     793 0.454762E+00 0.665926E+00
     794 0.454746E+00 0.665925E+00
     795 0.455104E+00 0.665926E+00
     796 0.455247E+00 0.665926E+00
     797 0.455503E+00 0.665927E+00
     798 0.455704E+00 0.665927E+00
     799 0.455933E+00 0.665928E+00
     800 0.456318E+00 0.665928E+00
     801 0.456730E+00 0.665925E+00
     802 0.457140E+00 0.665926E+00
     803 0.457480E+00 0.665925E+00
     804 0.457680E+00 0.665925E+00
     805 0.457567E+00 0.665926E+00
     806 0.457550E+00 0.665926E+00
     807 0.456954E+00 0.665926E+00
     808 0.456292E+00 0.665927E+00
     809 0.455620E+00 0.665927E+00
     810 0.454983E+00 0.665928E+00
     811 0.454436E+00 0.665928E+00
     812 0.454304E+00 0.665928E+00
     813 0.454428E+00 0.665929E+00
     814 0.454377E+00 0.665930E+00
     815 0.453980E+00 0.665930E+00
     816 0.453595E+00 0.665929E+00
     817 0.453393E+00 0.665930E+00
     818 0.453512E+00 0.665929E+00
     819 0.453493E+00 0.665930E+00
     820 0.453311E+00 0.665931E+00
     821 0.452707E+00 0.665930E+00
     822 0.452056E+00 0.665930E+00
     823 0.452145E+00 0.665931E+00
     824 0.452135E+00 0.665931E+00
     825 0.451815E+00 0.665931E+00
     826 0.451431E+00 0.665930E+00
     827 0.451134E+00 0.665929E+00
     828 0.451061E+00 0.665930E+00
     829 0.450827E+00 0.665931E+00
     830 0.450536E+00 0.665930E+00
     831 0.450283E+00 0.665931E+00
     832 0.450007E+00 0.665931E+00
     833 0.449936E+00 0.665929E+00
     834 0.450121E+00 0.665929E+00
     835 0.450105E+00 0.665929E+00
     836 0.450151E+00 0.665930E+00
     837 0.450168E+00 0.665931E+00
     838 0.450299E+00 0.665931E+00
     839 0.450298E+00 0.665931E+00
     840 0.450213E+00 0.665932E+00
     841 0.450343E+00 0.665931E+00
     842 0.450748E+00 0.665932E+00
     843 0.450990E+00 0.665933E+00
     844 0.451233E+00 0.665934E+00
     845 0.451334E+00 0.665935E+00
     846 0.451181E+00 0.665935E+00
     847 0.451194E+00 0.665936E+00
     848 0.450946E+00 0.665936E+00
     849 0.450857E+00 0.665937E+00
     850 0.451082E+00 0.665938E+00
     851 0.451045E+00 0.665938E+00
     852 0.450922E+00 0.665939E+00
     853 0.450959E+00 0.665939E+00
     854 0.451048E+00 0.665940E+00
     855 0.451074E+00 0.665941E+00
     856 0.451243E+00 0.665940E+00
     857 0.451445E+00 0.665940E+00
     858 0.451723E+00 0.665940E+00
     859 0.451927E+00 0.665939E+00
     860 0.452101E+00 0.665940E+00
     861 0.452356E+00 0.665938E+00
     862 0.452719E+00 0.665933E+00
     863 0.452775E+00 0.665933E+00
     864 0.452491E+00 0.665932E+00
     865 0.451902E+00 0.665933E+00
     866 0.451268E+00 0.665933E+00
     867 0.450676E+00 0.665930E+00
     868 0.450045E+00 0.665931E+00
     869 0.449415E+00 0.665931E+00
     870 0.448803E+00 0.665932E+00
     871 0.448249E+00 0.665933E+00
     872 0.447848E+00 0.665932E+00
     873 0.447367E+00 0.665933E+00
     874 0.446944E+00 0.665930E+00
     875 0.446324E+00 0.665930E+00
     876 0.445716E+00 0.665929E+00
     877 0.445102E+00 0.665930E+00
     878 0.444470E+00 0.665931E+00
     879 0.443845E+00 0.665931E+00
     880 0.443213E+00 0.665932E+00
     881 0.442613E+00 0.665932E+00
     882 0.442001E+00 0.665933E+00
     883 0.441459E+00 0.665934E+00
     884 0.440830E+00 0.665935E+00
     885 0.440269E+00 0.665936E+00
     886 0.439637E+00 0.665936E+00
     887 0.439999E+00 0.665933E+00
     888 0.439849E+00 0.665932E+00
     889 0.439254E+00 0.665929E+00
     890 0.438649E+00 0.665929E+00
     891 0.438019E+00 0.665930E+00
     892 0.437413E+00 0.665928E+00
     893 0.436794E+00 0.665928E+00
     894 0.436164E+00 0.665929E+00
     895 0.435556E+00 0.665929E+00
     896 0.434929E+00 0.665929E+00
     897 0.434309E+00 0.665927E+00
     898 0.433821E+00 0.665927E+00
     899 0.433337E+00 0.665928E+00
     900 0.432919E+00 0.665927E+00
     901 0.432608E+00 0.665928E+00
     902 0.432334E+00 0.665929E+00
     903 0.431808E+00 0.665929E+00
     904 0.431405E+00 0.665929E+00
     905 0.431187E+00 0.665929E+00
     906 0.431054E+00 0.665929E+00
     907 0.430812E+00 0.665930E+00
     908 0.430194E+00 0.665931E+00
     909 0.429743E+00 0.665931E+00
     910 0.429140E+00 0.665932E+00
     911 0.428513E+00 0.665931E+00
     912 0.427890E+00 0.665931E+00
     913 0.428207E+00 0.665931E+00
     914 0.428492E+00 0.665930E+00
     915 0.428728E+00 0.665930E+00
     916 0.429019E+00 0.665930E+00
     917 0.429373E+00 0.665931E+00
     918 0.429737E+00 0.665932E+00
     919 0.429209E+00 0.665932E+00
     920 0.428588E+00 0.665932E+00
     921 0.427970E+00 0.665932E+00
     922 0.427351E+00 0.665932E+00
     923 0.426772E+00 0.665929E+00
     924 0.426154E+00 0.665930E+00
     925 0.425544E+00 0.665929E+00
     926 0.424930E+00 0.665930E+00
     927 0.424390E+00 0.665930E+00
     928 0.423833E+00 0.665931E+00
     929 0.423253E+00 0.665930E+00
     930 0.422697E+00 0.665931E+00
     931 0.422083E+00 0.665932E+00
     932 0.421463E+00 0.665932E+00
     933 0.420843E+00 0.665929E+00
     934 0.420249E+00 0.665929E+00
     935 0.419631E+00 0.665929E+00
     936 0.419013E+00 0.665929E+00
     937 0.418433E+00 0.665930E+00
     938 0.417877E+00 0.665931E+00
     939 0.417273E+00 0.665931E+00
     940 0.416695E+00 0.665930E+00
     941 0.416077E+00 0.665930E+00
     942 0.415535E+00 0.665931E+00
     943 0.414954E+00 0.665930E+00
     944 0.414365E+00 0.665930E+00
     945 0.413745E+00 0.665931E+00
     946 0.413132E+00 0.665931E+00
     947 0.412524E+00 0.665932E+00
     948 0.412086E+00 0.665931E+00
     949 0.411504E+00 0.665930E+00
     950 0.410903E+00 0.665930E+00
     951 0.410350E+00 0.665931E+00
     952 0.409767E+00 0.665930E+00
     953 0.409171E+00 0.665931E+00
     954 0.408668E+00 0.665930E+00
     955 0.408105E+00 0.665930E+00
     956 0.407580E+00 0.665931E+00
     957 0.406970E+00 0.665931E+00
     958 0.406351E+00 0.665932E+00
     959 0.405733E+00 0.665933E+00
     960 0.405117E+00 0.665934E+00
     961 0.404497E+00 0.665934E+00
     962 0.403911E+00 0.665932E+00
     963 0.403295E+00 0.665933E+00
     964 0.402677E+00 0.665933E+00
     965 0.402150E+00 0.665933E+00
     966 0.401565E+00 0.665934E+00
     967 0.401101E+00 0.665935E+00
     968 0.400605E+00 0.665935E+00
     969 0.400227E+00 0.665935E+00
     970 0.399934E+00 0.665935E+00
     971 0.399586E+00 0.665935E+00
     972 0.399247E+00 0.665936E+00
     973 0.398919E+00 0.665937E+00
     974 0.398738E+00 0.665937E+00
     975 0.398790E+00 0.665937E+00
     976 0.398787E+00 0.665938E+00
     977 0.398440E+00 0.665938E+00
     978 0.397928E+00 0.665939E+00
     979 0.397320E+00 0.665939E+00
     980 0.397018E+00 0.665939E+00
     981 0.396659E+00 0.665937E+00
     982 0.396128E+00 0.665937E+00
     983 0.395620E+00 0.665938E+00
     984 0.395108E+00 0.665937E+00
     985 0.394505E+00 0.665938E+00
     986 0.393901E+00 0.665938E+00
     987 0.393366E+00 0.665938E+00
     988 0.392992E+00 0.665936E+00
     989 0.392477E+00 0.665937E+00
     990 0.391894E+00 0.665935E+00
     991 0.391417E+00 0.665935E+00
     992 0.391025E+00 0.665928E+00
     993 0.390756E+00 0.665929E+00
     994 0.390490E+00 0.665930E+00
     995 0.390189E+00 0.665928E+00
     996 0.389888E+00 0.665926E+00
     997 0.389482E+00 0.665927E+00
     998 0.388985E+00 0.665925E+00
     999 0.388405E+00 0.665926E+00
    1000 0.387979E+00 0.665926E+00
    1001 0.387416E+00 0.665927E+00
    1002 0.386832E+00 0.665927E+00
    1003 0.386397E+00 0.665927E+00
    1004 0.386120E+00 0.665928E+00
    1005 0.385656E+00 0.665927E+00
    1006 0.385151E+00 0.665927E+00
    1007 0.384639E+00 0.665928E+00
    1008 0.384260E+00 0.665928E+00
    1009 0.383797E+00 0.665928E+00
    1010 0.383530E+00 0.665929E+00
    1011 0.383286E+00 0.665928E+00
    1012 0.382867E+00 0.665928E+00
    1013 0.382356E+00 0.665929E+00
    1014 0.381764E+00 0.665926E+00
    1015 0.381228E+00 0.665927E+00
    1016 0.380659E+00 0.665928E+00
    1017 0.380106E+00 0.665928E+00
    1018 0.379542E+00 0.665928E+00
    1019 0.379005E+00 0.665929E+00
    1020 0.378594E+00 0.665929E+00
    1021 0.378346E+00 0.665929E+00
    1022 0.378034E+00 0.665928E+00
    1023 0.377658E+00 0.665926E+00
    1024 0.377289E+00 0.665926E+00
    1025 0.376987E+00 0.665926E+00
    1026 0.376694E+00 0.665926E+00
    1027 0.376378E+00 0.665925E+00
    1028 0.376097E+00 0.665925E+00
    1029 0.375648E+00 0.665926E+00
    1030 0.375173E+00 0.665926E+00
    1031 0.374662E+00 0.665927E+00
    1032 0.374108E+00 0.665928E+00
    1033 0.373677E+00 0.665928E+00
    1034 0.373217E+00 0.665929E+00
    1035 0.372840E+00 0.665929E+00
    1036 0.372462E+00 0.665929E+00
    1037 0.372061E+00 0.665930E+00
    1038 0.371873E+00 0.665930E+00
    1039 0.371683E+00 0.665930E+00
    1040 0.371727E+00 0.665931E+00
    1041 0.371450E+00 0.665932E+00
    1042 0.371234E+00 0.665932E+00
    1043 0.371582E+00 0.665932E+00
    1044 0.371630E+00 0.665933E+00
    1045 0.371052E+00 0.665931E+00
    1046 0.370522E+00 0.665932E+00
    1047 0.369924E+00 0.665932E+00
    1048 0.369328E+00 0.665932E+00
    1049 0.368726E+00 0.665933E+00
    1050 0.368172E+00 0.665933E+00
    1051 0.367573E+00 0.665933E+00
    1052 0.366972E+00 0.665932E+00
    1053 0.366400E+00 0.665933E+00
    1054 0.365804E+00 0.665934E+00
    1055 0.365237E+00 0.665934E+00
    1056 0.364703E+00 0.665935E+00
    1057 0.364106E+00 0.665935E+00
    1058 0.363542E+00 0.665935E+00
    1059 0.362979E+00 0.665936E+00
    1060 0.362399E+00 0.665934E+00
    1061 0.361800E+00 0.665934E+00
    1062 0.361203E+00 0.665934E+00
    1063 0.360603E+00 0.665934E+00
    1064 0.360006E+00 0.665933E+00
    1065 0.359479E+00 0.665934E+00
    1066 0.358888E+00 0.665934E+00
    1067 0.358402E+00 0.665934E+00
    1068 0.357867E+00 0.665935E+00
    1069 0.357328E+00 0.665935E+00
    1070 0.356856E+00 0.665935E+00
    1071 0.356259E+00 0.665936E+00
    1072 0.355700E+00 0.665937E+00
    1073 0.355109E+00 0.665935E+00
    1074 0.354508E+00 0.665935E+00
    1075 0.353951E+00 0.665936E+00
    1076 0.353353E+00 0.665936E+00
    1077 0.352754E+00 0.665936E+00
    1078 0.352179E+00 0.665937E+00
    1079 0.351611E+00 0.665936E+00
    1080 0.351058E+00 0.665936E+00
    1081 0.350494E+00 0.665937E+00
    1082 0.349911E+00 0.665937E+00
    1083 0.349400E+00 0.665938E+00
    1084 0.348857E+00 0.665939E+00
    1085 0.348257E+00 0.665939E+00
    1086 0.347689E+00 0.665940E+00
    1087 0.347121E+00 0.665940E+00
    1088 0.346521E+00 0.665941E+00
    1089 0.345920E+00 0.665941E+00
    1090 0.345372E+00 0.665941E+00
    1091 0.344772E+00 0.665942E+00
    1092 0.344225E+00 0.665942E+00
    1093 0.343631E+00 0.665941E+00
    1094 0.343056E+00 0.665941E+00
    1095 0.342456E+00 0.665939E+00
    1096 0.341857E+00 0.665940E+00
    1097 0.341257E+00 0.665939E+00
    1098 0.340691E+00 0.665940E+00
    1099 0.340096E+00 0.665940E+00
    1100 0.339496E+00 0.665936E+00
    1101 0.339037E+00 0.665937E+00
    1102 0.338534E+00 0.665937E+00
    1103 0.337939E+00 0.665937E+00
    1104 0.337343E+00 0.665938E+00
    1105 0.336878E+00 0.665938E+00
    1106 0.336359E+00 0.665939E+00
    1107 0.335885E+00 0.665939E+00
    1108 0.335478E+00 0.665940E+00
    1109 0.334934E+00 0.665939E+00
    1110 0.334465E+00 0.665940E+00
    1111 0.334110E+00 0.665941E+00
    1112 0.333590E+00 0.665941E+00
    1113 0.333143E+00 0.665941E+00
    1114 0.332688E+00 0.665942E+00
    1115 0.332257E+00 0.665942E+00
    1116 0.331934E+00 0.665943E+00
    1117 0.332280E+00 0.665943E+00
    1118 0.332743E+00 0.665943E+00
    1119 0.332609E+00 0.665942E+00
    1120 0.332575E+00 0.665943E+00
    1121 0.332592E+00 0.665942E+00
    1122 0.332707E+00 0.665943E+00
    1123 0.332450E+00 0.665943E+00
    1124 0.331999E+00 0.665943E+00
    1125 0.331859E+00 0.665943E+00
    1126 0.331527E+00 0.665943E+00
    1127 0.331121E+00 0.665943E+00
    1128 0.330822E+00 0.665943E+00
    1129 0.330580E+00 0.665944E+00
    1130 0.330361E+00 0.665944E+00
    1131 0.330184E+00 0.665945E+00
    1132 0.330037E+00 0.665945E+00
    1133 0.329700E+00 0.665946E+00
    1134 0.329216E+00 0.665946E+00
    1135 0.329057E+00 0.665946E+00
    1136 0.328786E+00 0.665945E+00
    1137 0.328256E+00 0.665945E+00
    1138 0.327674E+00 0.665946E+00
    1139 0.327085E+00 0.665946E+00
    1140 0.326514E+00 0.665946E+00
    1141 0.325924E+00 0.665946E+00
    1142 0.325342E+00 0.665946E+00
    1143 0.324759E+00 0.665945E+00
    1144 0.324181E+00 0.665944E+00
    1145 0.323590E+00 0.665944E+00
    1146 0.323157E+00 0.665945E+00
    1147 0.322738E+00 0.665945E+00
    1148 0.322559E+00 0.665944E+00
    1149 0.322325E+00 0.665945E+00
    1150 0.321886E+00 0.665945E+00
    1151 0.321866E+00 0.665946E+00
    1152 0.321667E+00 0.665946E+00
    1153 0.321299E+00 0.665947E+00
    1154 0.321238E+00 0.665944E+00
    1155 0.321107E+00 0.665945E+00
    1156 0.321031E+00 0.665945E+00
    1157 0.321185E+00 0.665946E+00
    1158 0.321495E+00 0.665945E+00
    1159 0.320930E+00 0.665944E+00
    1160 0.320157E+00 0.665944E+00
    1161 0.320528E+00 0.665945E+00
    1162 0.320919E+00 0.665944E+00
    1163 0.319951E+00 0.665945E+00
    1164 0.319801E+00 0.665945E+00
    1165 0.318425E+00 0.665946E+00
    1166 0.318149E+00 0.665945E+00
    1167 0.316920E+00 0.665946E+00
    1168 0.316198E+00 0.665944E+00
    1169 0.316320E+00 0.665944E+00
    1170 0.316561E+00 0.665945E+00
    1171 0.316629E+00 0.665945E+00
    1172 0.316567E+00 0.665944E+00
    1173 0.315971E+00 0.665944E+00
    1174 0.314547E+00 0.665944E+00
    1175 0.313022E+00 0.665944E+00
    1176 0.312517E+00 0.665944E+00
    1177 0.310806E+00 0.665945E+00
    1178 0.309493E+00 0.665945E+00
    1179 0.306396E+00 0.665945E+00
    1180 0.304873E+00 0.665946E+00
    1181 0.303531E+00 0.665946E+00
    1182 0.303698E+00 0.665947E+00
    1183 0.304017E+00 0.665947E+00
    1184 0.303865E+00 0.665947E+00
    1185 0.303692E+00 0.665948E+00
    1186 0.303758E+00 0.665948E+00
    1187 0.304037E+00 0.665947E+00
    1188 0.304420E+00 0.665947E+00
    1189 0.304649E+00 0.665947E+00
    1190 0.304989E+00 0.665947E+00
    1191 0.305539E+00 0.665946E+00
    1192 0.306118E+00 0.665947E+00
    1193 0.306688E+00 0.665947E+00
    1194 0.307206E+00 0.665944E+00
    1195 0.307800E+00 0.665943E+00
    1196 0.308080E+00 0.665942E+00
    1197 0.308374E+00 0.665940E+00
    1198 0.308739E+00 0.665940E+00
    1199 0.309177E+00 0.665941E+00
    1200 0.309766E+00 0.665940E+00
    1201 0.310372E+00 0.665941E+00
    1202 0.310968E+00 0.665939E+00
    1203 0.311566E+00 0.665938E+00
    1204 0.312014E+00 0.665939E+00
    1205 0.312593E+00 0.665937E+00
    1206 0.313129E+00 0.665937E+00
    1207 0.313643E+00 0.665938E+00
    1208 0.312973E+00 0.665937E+00
    1209 0.312707E+00 0.665937E+00
    1210 0.312520E+00 0.665936E+00
    1211 0.311642E+00 0.665937E+00
    1212 0.311792E+00 0.665938E+00
    1213 0.311894E+00 0.665938E+00
    1214 0.311292E+00 0.665938E+00
    1215 0.311695E+00 0.665937E+00
    1216 0.311931E+00 0.665937E+00
    1217 0.312360E+00 0.665938E+00
    1218 0.312912E+00 0.665937E+00
    1219 0.313412E+00 0.665938E+00
    1220 0.313921E+00 0.665938E+00
    1221 0.314354E+00 0.665937E+00
    1222 0.314892E+00 0.665937E+00
    1223 0.315224E+00 0.665936E+00
    1224 0.315420E+00 0.665936E+00
    1225 0.315977E+00 0.665937E+00
    1226 0.316549E+00 0.665937E+00
    1227 0.316987E+00 0.665937E+00
    1228 0.317567E+00 0.665937E+00
    1229 0.318110E+00 0.665936E+00
    1230 0.318673E+00 0.665937E+00
    1231 0.319221E+00 0.665937E+00
    1232 0.319702E+00 0.665938E+00
    1233 0.320235E+00 0.665938E+00
    1234 0.320698E+00 0.665938E+00
    1235 0.321043E+00 0.665938E+00
    1236 0.321551E+00 0.665938E+00
    1237 0.321964E+00 0.665939E+00
    1238 0.322180E+00 0.665939E+00
    1239 0.321932E+00 0.665940E+00
    1240 0.321858E+00 0.665939E+00
    1241 0.321716E+00 0.665939E+00
    1242 0.321451E+00 0.665939E+00
    1243 0.321511E+00 0.665940E+00
    1244 0.321411E+00 0.665940E+00
    1245 0.321453E+00 0.665940E+00
    1246 0.321591E+00 0.665941E+00
    1247 0.321278E+00 0.665940E+00
    1248 0.320994E+00 0.665941E+00
    1249 0.320676E+00 0.665941E+00
    1250 0.320423E+00 0.665942E+00
    1251 0.320376E+00 0.665942E+00
    1252 0.320170E+00 0.665943E+00
    1253 0.320371E+00 0.665943E+00
    1254 0.320459E+00 0.665944E+00
    1255 0.320512E+00 0.665944E+00
    1256 0.320898E+00 0.665944E+00
    1257 0.321362E+00 0.665944E+00
    1258 0.321764E+00 0.665945E+00
    1259 0.322268E+00 0.665944E+00
    1260 0.322387E+00 0.665944E+00
    1261 0.322218E+00 0.665944E+00
    1262 0.322333E+00 0.665944E+00
    1263 0.322044E+00 0.665944E+00
    1264 0.321963E+00 0.665944E+00
    1265 0.322472E+00 0.665942E+00
    1266 0.323003E+00 0.665942E+00
    1267 0.323259E+00 0.665941E+00
    1268 0.323698E+00 0.665942E+00
    1269 0.324194E+00 0.665943E+00
    1270 0.324738E+00 0.665943E+00
    1271 0.325251E+00 0.665943E+00
    1272 0.325741E+00 0.665944E+00
    1273 0.326162E+00 0.665943E+00
    1274 0.326514E+00 0.665943E+00
    1275 0.327042E+00 0.665944E+00
    1276 0.327561E+00 0.665942E+00
    1277 0.328045E+00 0.665942E+00
    1278 0.328563E+00 0.665943E+00
    1279 0.329033E+00 0.665944E+00
    1280 0.329543E+00 0.665944E+00
    1281 0.330056E+00 0.665944E+00
    1282 0.330584E+00 0.665945E+00
    1283 0.330969E+00 0.665943E+00
    1284 0.331112E+00 0.665944E+00
    1285 0.331375E+00 0.665943E+00
